movie_id,movie_name,genre
tt2782844,Billionaire Ransom,"Action, Adventure, Crime"
tt0903627,Julia,"Crime, Drama, Thriller"
tt13947858,Ach du Scheisse!,"Action, Comedy, Thriller"
tt2885628,Nina Forever,"Comedy, Drama, Horror"
tt0372873,Dragon Wars: D-War,"Action, Drama, Fantasy"
tt6836936,Saaho,"Action, Thriller"
tt8945942,Centigrade,"Drama, Thriller"
tt0069007,The Nightcomers,"Drama, Horror, Thriller"
tt0066952,"Count Yorga, Vampire","Drama, Fantasy, Horror"
tt15040500,Jane,Thriller
tt12282598,Intuition,"Crime, Drama, Mystery"
tt16496386,97 Minutes,Thriller
tt0094933,D.O.A.,"Mystery, Thriller"
tt0443435,Autopsy,"Horror, Mystery, Thriller"
tt2582498,Sweet Virginia,"Action, Drama, Thriller"
tt9531772,Sooryavanshi,"Action, Crime, Thriller"
tt0995851,In Her Skin,"Drama, Thriller"
tt0120753,The Million Dollar Hotel,"Drama, Mystery, Thriller"
tt0061405,Billion Dollar Brain,"Crime, Drama, Thriller"
tt14371860,Apartment 7A,"Horror, Thriller"
tt0297162,Half Past Dead,"Action, Crime, Thriller"
tt0116731,The Juror,"Crime, Drama, Thriller"
tt14181816,Maggie Moore(s),"Crime, Thriller"
tt9877170,Malang,"Action, Crime, Drama"
tt0097579,An Innocent Man,"Action, Crime, Drama"
tt4303340,I Am Not a Serial Killer,"Drama, Horror, Thriller"
tt3398738,Forgiven,"Drama, Family, Thriller"
tt0471030,Red Road,"Drama, Mystery, Thriller"
tt21848358,Jogi,"Drama, Thriller"
tt2548208,Poker Night,"Crime, Mystery, Thriller"
tt0066767,The Anderson Tapes,"Action, Crime, Thriller"
tt8618118,The Plagues of Breslau,"Action, Crime, Mystery"
tt0028212,Sabotage,"Crime, Thriller"
tt0478024,Kill Zone,"Action, Crime, Thriller"
tt0361668,Gozu,"Crime, Drama, Horror"
tt1260365,On the Inside,"Drama, Thriller"
tt0829459,A Mighty Heart,"Biography, Drama, History"
tt0884224,"War, Inc.","Action, Comedy, Thriller"
tt2427892,Tom at the Farm,"Drama, Mystery, Thriller"
tt0101453,Billy Bathgate,"Crime, Drama, Thriller"
tt0047542,Suddenly,"Crime, Drama, Film-Noir"
tt0081259,The Octagon,"Action, Drama, Romance"
tt21379060,Stalker,Thriller
tt0052700,Compulsion,"Biography, Crime, Drama"
tt0106753,Doppelganger,"Horror, Romance, Thriller"
tt0379370,Maqbool,"Crime, Drama, Thriller"
tt0081809,North Sea Hijack,"Action, Adventure, Thriller"
tt5451244,The Motive,"Comedy, Crime, Drama"
tt0101846,F/X2,"Action, Thriller"
tt2372222,Kick,"Action, Comedy, Crime"
tt0120710,In Dreams,"Drama, Fantasy, Thriller"
tt0127349,Waking the Dead,"Drama, Mystery, Romance"
tt2218003,Closed Circuit,"Crime, Drama, Mystery"
tt18952404,In Dreams,Thriller
tt0463960,The Devil You Know,"Mystery, Thriller"
tt0127722,Another Day in Paradise,"Crime, Drama, Thriller"
tt2784936,Backtrack,"Drama, Fantasy, Horror"
tt2112287,Thale,"Drama, Fantasy, Horror"
tt2364897,The Disappointments Room,"Drama, Horror, Thriller"
tt14104672,Klokkenluider,"Comedy, Thriller"
tt10656188,The Queen of Black Magic,"Drama, Horror, Mystery"
tt2917388,Kidnapping Mr. Heineken,"Action, Crime, Drama"
tt5091014,Jasper Jones,"Drama, Mystery, Thriller"
tt0078879,Bloodline,"Crime, Drama, Mystery"
tt0091603,The Naked Cage,"Action, Crime, Drama"
tt4030442,From the Dark,"Horror, Thriller"
tt1075113,Don't Look Back,"Drama, Horror, Mystery"
tt0089274,The Hills Have Eyes Part II,"Horror, Thriller"
tt0071408,Deranged: Confessions of a Necrophile,"Drama, Horror, Thriller"
tt2969656,Cold Eyes,"Action, Crime, Thriller"
tt10740928,The Estate,"Comedy, Thriller"
tt0040979,Drunken Angel,"Crime, Drama, Romance"
tt0952682,Shotgun Stories,"Drama, Thriller"
tt0068997,The New Centurions,"Action, Crime, Drama"
tt0047892,Bob le Flambeur,"Crime, Drama, Thriller"
tt13141250,The Ritual Killer,Thriller
tt1572491,The Last Circus,"Comedy, Drama, Horror"
tt0076507,The Other Side of Midnight,"Drama, Romance, Thriller"
tt4519400,Check Point,"Action, Thriller, War"
tt1659338,The Numbers Station,"Action, Thriller"
tt10713340,Held,"Horror, Mystery, Thriller"
tt8000096,The Man on the Other Side,"Drama, Thriller"
tt0024894,The Black Cat,"Adventure, Crime, Horror"
tt0101694,Deceived,"Crime, Drama, Mystery"
tt7214470,Haunted Hospital,"Horror, Mystery, Thriller"
tt4392770,Always Shine,"Drama, Horror, Mystery"
tt0356614,Foolproof,"Action, Comedy, Crime"
tt0079437,Last Embrace,"Mystery, Romance, Thriller"
tt4677924,Woodshock,"Drama, Fantasy, Horror"
tt3646836,Body of Deceit,"Mystery, Romance, Thriller"
tt4768764,Veteran,"Action, Comedy, Crime"
tt6138228,Downrange,"Action, Horror, Thriller"
tt9747594,Beasts Clawing at Straws,"Crime, Drama, Thriller"
tt20424130,American Metal,"Action, Thriller"
tt0092783,Cop,"Crime, Drama, Mystery"
tt0076884,Hotel Fear,"Drama, Horror, Mystery"
tt0093435,City on Fire,"Action, Adventure, Crime"
tt0150980,The Housemaid,"Crime, Drama, Thriller"
tt9426186,Revenger,"Action, Crime, Thriller"
tt3093522,Cymbeline,"Crime, Drama, Thriller"
tt3501416,Assassination,"Action, Drama, Thriller"
tt0472071,Death Defying Acts,"Drama, History, Romance"
tt0348505,Asylum,"Drama, Romance, Thriller"
tt0089283,The Holcroft Covenant,"Action, Crime, Mystery"
tt0455782,The Hunting Party,"Adventure, Comedy, Drama"
tt0116231,The Bandit,"Crime, Drama, Thriller"
tt21442114,Valiant One,Thriller
tt1447791,Macabre,"Drama, Horror, Thriller"
tt14857528,Time Cut,"Horror, Thriller"
tt4085084,Maryland,"Drama, Thriller"
tt2474958,Kill Your Friends,"Comedy, Crime, Music"
tt0077524,The Evil,"Horror, Thriller"
tt0033337,Among the Living,"Drama, Film-Noir, Mystery"
tt6401004,Dead Shack,"Action, Comedy, Horror"
tt5039994,Dismissed,"Drama, Horror, Thriller"
tt5116504,True to the Game,"Crime, Thriller"
tt2573372,Becoming,Thriller
tt0073113,The Hindenburg,"Adventure, Drama, History"
tt0119709,Most Wanted,"Action, Thriller"
tt0098184,Relentless,"Crime, Thriller"
tt0033149,They Drive by Night,"Crime, Drama, Film-Noir"
tt0038990,The Strange Woman,"Drama, Romance, Thriller"
tt2309224,Big Bad Wolves,"Drama, Horror, Thriller"
tt0075764,The Black Panther,"Crime, Thriller"
tt3573598,London Road,"Crime, Drama, Musical"
tt1230213,Bound to Vengeance,"Horror, Thriller"
tt0093771,A Prayer for the Dying,"Action, Crime, Drama"
tt8721556,Jallikattu,"Action, Crime, Thriller"
tt0067983,Whoever Slew Auntie Roo?,"Horror, Thriller"
tt3975510,One and Two,"Drama, Fantasy, Thriller"
tt1561768,Essential Killing,"Action, Thriller, War"
tt3503840,Absolution,"Action, Adventure, Crime"
tt6921496,A Bluebird in My Heart,"Drama, Thriller"
tt0074412,Disco Godfather,"Action, Crime, Drama"
tt0094320,White of the Eye,"Horror, Thriller"
tt8354344,Witches in the Woods,"Horror, Mystery, Thriller"
tt0061177,"What's Up, Tiger Lily?","Adventure, Comedy, Crime"
tt3297382,The Crash,"Crime, Thriller"
tt0280949,Miranda,"Comedy, Romance, Thriller"
tt0181012,Sole Survivor,"Horror, Thriller"
tt13510660,Dhamaka,"Crime, Drama, Thriller"
tt0072253,The Tamarind Seed,"Drama, Romance, Thriller"
tt0027652,Fury,"Crime, Drama, Film-Noir"
tt6613958,The Bygone,"Crime, Drama, Mystery"
tt0116827,Last Dance,"Drama, Thriller"
tt6409762,Big Legend,"Action, Adventure, Horror"
tt0165773,Felicia's Journey,"Drama, Thriller"
tt1821480,Kahaani,"Mystery, Thriller"
tt3610576,Hope Lost,"Drama, Thriller"
tt21372280,Autobiography,Thriller
tt11799110,Take Back,"Action, Thriller"
tt23558280,Elevation,"Action, Thriller"
tt0084049,Hanky Panky,"Action, Comedy, Crime"
tt21222462,Mother's Milk,Thriller
tt0360130,Undertow,"Drama, Thriller"
tt0064186,So Sweet... So Perverse,"Mystery, Thriller"
tt3108158,The World of Kanako,"Drama, Mystery, Thriller"
tt9044418,MR-9,"Action, Drama, Thriller"
tt1867093,The Samaritan,"Action, Crime, Drama"
tt0073537,Double Exposure,"Crime, Drama, Horror"
tt1316622,Wrecked,"Adventure, Drama, Mystery"
tt15157354,#Unknown,"Horror, Thriller"
tt0092641,Best Seller,"Action, Crime, Drama"
tt0070947,Zanjeer,"Action, Crime, Drama"
tt2316479,Blue Iguana,"Action, Comedy, Crime"
tt9695308,The Columnist,"Comedy, Crime, Drama"
tt7715270,Adoration,"Drama, Thriller"
tt0082958,The Pursuit of D.B. Cooper,"Adventure, Crime, Drama"
tt0047102,The Human Jungle,"Crime, Drama, Film-Noir"
tt0812243,Ex Drummer,"Comedy, Crime, Drama"
tt0906734,The Broken,"Drama, Horror, Thriller"
tt8237272,Marionette,"Mystery, Thriller"
tt6895284,Itsy Bitsy,"Fantasy, Horror, Mystery"
tt4441422,Hangman,"Horror, Thriller"
tt4146622,Rampage: President Down,"Action, Crime, Thriller"
tt0275773,Versus,"Action, Drama, Fantasy"
tt4044896,Ayla,"Drama, Fantasy, Horror"
tt1839591,Recoil,"Action, Crime, Drama"
tt0098454,Ten Little Indians,"Crime, Mystery, Thriller"
tt0048393,Confidential Report,"Crime, Drama, Film-Noir"
tt0069818,The Boss,"Action, Crime, Thriller"
tt13017204,The Fable: The Killer Who Doesn't Kill,"Action, Comedy, Mystery"
tt0035884,Five Graves to Cairo,"Thriller, War"
tt0330904,A Snake of June,"Drama, Horror, Mystery"
tt12536776,Dark Forces,"Action, Horror, Mystery"
tt0061556,The Deadly Affair,"Crime, Drama, Mystery"
tt4711924,Monolith,"Drama, Thriller"
tt15613514,The Crime,"Action, Crime, Thriller"
tt13330168,When Darkness Falls,"Crime, Mystery, Thriller"
tt0119448,Character,"Crime, Drama, Mystery"
tt0110913,Pumpkinhead II: Blood Wings,"Fantasy, Horror, Thriller"
tt0095774,Off Limits,"Action, Drama, Thriller"
tt7672068,Why Don't You Just Die!,"Comedy, Drama, Thriller"
tt10627720,Ne Zha,"Animation, Action, Adventure"
tt6237268,Ride,Thriller
tt0800367,Storm Warning,"Horror, Thriller"
tt0074225,The Blue Bird,"Adventure, Drama, Family"
tt1296899,Wake Wood,"Drama, Horror, Thriller"
tt3120314,Shark Exorcist,"Action, Fantasy, Horror"
tt0036515,Watch on the Rhine,"Drama, Thriller"
tt10342914,Lair,"Horror, Thriller"
tt0040695,Pitfall,"Crime, Film-Noir, Thriller"
tt0043292,Appointment with Danger,"Crime, Drama, Film-Noir"
tt0070787,That Man Bolt,"Action, Crime, Drama"
tt0120107,Shadow Conspiracy,"Action, Thriller"
tt0188518,Complicity,"Thriller, Drama"
tt1013860,Dylan Dog: Dead of Night,"Action, Comedy, Crime"
tt0154683,Jigoku,"Crime, Drama, Horror"
tt5117372,Coyote Lake,"Crime, Drama, Thriller"
tt1821701,Wait Till Helen Comes,"Family, Fantasy, Horror"
tt8997712,Broil,"Fantasy, Horror, Thriller"
tt1221141,La mujer sin cabeza,"Drama, Mystery, Thriller"
tt11343320,Body of Night,"Drama, Thriller"
tt2245151,Supremacy,"Drama, Thriller"
tt0119630,Masterminds,"Action, Comedy, Thriller"
tt0090866,Combat Shock,"Drama, Horror, Thriller"
tt5165344,Rustom,"Crime, Drama, Thriller"
tt0063356,No Way to Treat a Lady,"Comedy, Crime, Drama"
tt0112443,Bad Company,"Crime, Drama, Thriller"
tt0062473,Warning Shot,"Crime, Mystery, Thriller"
tt0059496,The Nanny,"Mystery, Thriller"
tt0097230,Dracula's Widow,"Horror, Thriller"
tt1605769,The Monk,"Drama, Mystery, Thriller"
tt14725622,Give Me Pity!,"Comedy, Musical, Thriller"
tt10516176,Steel Rain 2,"Action, Drama, Thriller"
tt0119092,Face,"Crime, Drama, Thriller"
tt6087426,Still/Born,"Horror, Thriller"
tt0105526,The Taking of Beverly Hills,"Action, Thriller"
tt0075152,The Tough Ones,"Action, Crime, Drama"
tt1857842,Inhuman Resources,"Horror, Thriller"
tt15832148,Afwaah,"Drama, Thriller"
tt0068281,Black Gunn,"Action, Crime, Thriller"
tt1064744,Dying Breed,"Horror, Thriller"
tt0104377,Guncrazy,"Crime, Drama, Romance"
tt9012672,Flesh Is Heir To,"Drama, Thriller"
tt6183834,Carbon,"Crime, Thriller"
tt6243370,The Demented,"Horror, Mystery, Thriller"
tt0364961,The Assassination of Richard Nixon,"Biography, Crime, Drama"
tt0080903,The Human Factor,"Drama, Romance, Thriller"
tt0085303,A Blade in the Dark,"Horror, Mystery, Thriller"
tt5918074,A Death in the Gunj,"Drama, Thriller"
tt0100707,Streets,"Action, Drama, Thriller"
tt0478813,The Trap,"Crime, Drama, Thriller"
tt4653586,The Drowning,"Drama, Thriller"
tt0017825,When Boys Leave Home,"Adventure, Drama, Thriller"
tt0099743,The Haunting of Morella,"Horror, Romance, Thriller"
tt1992258,Tower Block,Thriller
tt0042648,Kiss Tomorrow Goodbye,"Crime, Film-Noir, Thriller"
tt0045124,Scandal Sheet,"Crime, Drama, Film-Noir"
tt20358284,The Tutor,Thriller
tt2411024,Perfect Number,"Drama, Thriller"
tt0169324,Tick Tock,"Crime, Drama, Thriller"
tt0224077,The Transgressor,"Drama, Thriller"
tt0484881,Puffball: The Devil's Eyeball,"Drama, Fantasy, Horror"
tt0055871,The Counterfeit Traitor,"Drama, History, Thriller"
tt0271136,Quicksand,"Crime, Drama, Thriller"
tt7801350,Clover,"Comedy, Crime, Thriller"
tt3727690,Zero Tolerance,"Action, Crime, Thriller"
tt0041460,The Hidden Room,"Crime, Film-Noir, Thriller"
tt0038409,The Chase,"Crime, Film-Noir, Romance"
tt0091313,Born American,"Action, Drama, Thriller"
tt0483756,Nobel Son,"Comedy, Crime, Drama"
tt13717980,Grudge,"Crime, Drama, Mystery"
tt0322289,The Flower of Evil,"Drama, Thriller"
tt8359840,Oh Mercy!,"Crime, Drama, Thriller"
tt0396688,The King,"Drama, Thriller"
tt4966046,Awaken the Shadowman,"Horror, Thriller"
tt10340562,Etharkkum Thunindhavan,"Action, Crime, Drama"
tt0117653,Silent Trigger,"Action, Drama, Thriller"
tt0151582,The Minus Man,"Crime, Drama, Mystery"
tt0051959,Murder by Contract,"Crime, Drama, Film-Noir"
tt4574654,Beneath the Leaves,Thriller
tt0098662,Witchtrap,"Action, Horror, Thriller"
tt0119988,Caught Up,"Crime, Drama, Thriller"
tt0060880,The Quiller Memorandum,"Crime, Drama, Mystery"
tt10765896,Signal 100,"Drama, Horror, Thriller"
tt0013140,Foolish Wives,"Drama, Thriller"
tt1448762,Open House,"Crime, Drama, Thriller"
tt0068716,Tower of Evil,"Horror, Mystery, Thriller"
tt3663040,Heatstroke,"Action, Thriller"
tt4687464,Transpecos,Thriller
tt1757742,Apartment 143,"Horror, Thriller"
tt0087901,Perfect Strangers,"Crime, Drama, Thriller"
tt4717208,Cops and Robbers,"Action, Thriller"
tt0088359,White Fire,"Action, Drama, Thriller"
tt0056121,Jigsaw,"Crime, Drama, Mystery"
tt13130532,Footfairy,"Crime, Thriller"
tt0042522,The Great Manhunt,"Drama, Romance, Thriller"
tt0491244,Election 2,"Crime, Drama, Thriller"
tt22767628,Blackwater Lane,Thriller
tt0922547,Parasomnia,"Horror, Thriller"
tt1254249,Snakes and Earrings,Thriller
tt12059016,Red Snow,"Comedy, Horror, Thriller"
tt9042304,Ghabe,"Drama, Romance, Thriller"
tt7058612,Kasane,"Action, Drama, Fantasy"
tt6678124,Vandits,"Comedy, Crime, Thriller"
tt2252552,Gutshot Straight,"Action, Crime, Thriller"
tt2991296,Beneath,"Adventure, Drama, Horror"
tt0338706,Alexandra's Project,"Drama, Mystery, Thriller"
tt4923002,Skeletons in the Closet,"Horror, Thriller"
tt0059727,The Skull,"Horror, Thriller"
tt0043812,The Mob,"Crime, Drama, Film-Noir"
tt0487503,The Page Turner,"Drama, Music, Thriller"
tt4580550,The Witch Files,"Horror, Thriller"
tt0065950,The Kremlin Letter,"Crime, Drama, Thriller"
tt0077888,The Mafu Cage,"Drama, Horror, Thriller"
tt2691734,October Gale,"Drama, Romance, Thriller"
tt12579120,The Hole in the Fence,"Drama, Thriller"
tt0079808,The Riddle of the Sands,"Adventure, Drama, Thriller"
tt3186318,Hellion,"Drama, Thriller"
tt0347332,Khakee,"Action, Crime, Drama"
tt0021165,Murder!,"Crime, Mystery, Thriller"
tt7709804,A Child's Voice,"Drama, Horror, Mystery"
tt0385017,In My Father's Den,"Drama, Mystery, Thriller"
tt3400626,Shadows,Thriller
tt10984206,On the 3rd Day,"Drama, Fantasy, Horror"
tt4865436,Hate Story 3,"Drama, Thriller"
tt0200087,Sarfarosh,"Action, Drama, Thriller"
tt11050886,The Only Way Out,"Mystery, Thriller"
tt13103212,Irul,"Mystery, Thriller"
tt0901485,A Girl Cut in Two,"Drama, Thriller"
tt13423468,Attention Please,Thriller
tt4671002,American Fable,Thriller
tt0095709,The Navigator: A Medieval Odyssey,"Action, Adventure, Drama"
tt0039037,The Time of Their Lives,"Comedy, Family, Fantasy"
tt5737582,Midnighters,"Drama, Thriller"
tt14729020,Double Blind,"Horror, Thriller"
tt11604676,Nayattu,"Crime, Thriller"
tt0080833,Guyana: Cult of the Damned,"Adventure, Drama, Thriller"
tt16103578,"Mother, May I?",Thriller
tt4789618,Still Here,"Crime, Drama, Thriller"
tt9099242,Dark Harbor,Thriller
tt0483719,The Living and the Dead,"Drama, Horror, Mystery"
tt0112352,L'amore molesto,"Drama, Mystery, Romance"
tt8696440,Sibel,"Drama, Thriller"
tt3547682,What We Become,"Horror, Thriller"
tt1625884,Uncle David,"Comedy, Horror, Thriller"
tt0068971,Death Walks at Midnight,"Crime, Mystery, Thriller"
tt0052713,The Crimson Kimono,"Crime, Drama, Mystery"
tt6776572,Beauty and the Dogs,"Crime, Drama, Thriller"
tt0248640,Hard Cash,"Action, Crime, Thriller"
tt0047127,Jail Bait,"Crime, Drama, Film-Noir"
tt6599340,Bluebeard,Thriller
tt8354582,Deadly Switch,"Mystery, Thriller"
tt0057200,Johnny Cool,"Action, Crime, Drama"
tt13815488,The Razing,"Drama, Horror, Mystery"
tt1196340,Inhale,"Drama, Thriller"
tt1764551,Psycho Killer,"Crime, Horror, Thriller"
tt0040829,The Amazing Mr. X,"Film-Noir, Horror, Thriller"
tt1111876,Balibo,"Biography, Drama, History"
tt9760852,Baby,"Drama, Horror, Thriller"
tt10187680,Forensic,"Crime, Mystery, Thriller"
tt0870195,Before the Rains,"Drama, History, Romance"
tt1183946,The Stoneman Murders,"Crime, Drama, Mystery"
tt1002567,Hansel and Gretel,"Drama, Fantasy, Horror"
tt0300620,So Close,"Action, Crime, Thriller"
tt0108100,Shadowhunter,"Action, Drama, Horror"
tt14024066,The Guardian,"Crime, Drama, Horror"
tt1331291,5150 Elm's Way,"Drama, Horror, Thriller"
tt9112182,The Unheard,"Drama, Mystery, Thriller"
tt5776928,Seaside,"Drama, Thriller"
tt0041822,Rope of Sand,"Action, Adventure, Crime"
tt0054115,Never Let Go,"Crime, Drama, Thriller"
tt4539898,Blame,"Action, Crime, Drama"
tt3339680,Don't Go,Thriller
tt5584732,Cold Hell,"Action, Crime, Thriller"
tt0085599,Glykia symmoria,"Crime, Drama, Thriller"
tt0058977,Blindfold,"Comedy, Crime, Mystery"
tt8918392,American Hunt,"Horror, Thriller"
tt0038769,Murderers Among Us,"Drama, Romance, Thriller"
tt0303010,Savage Messiah,"Drama, Thriller"
tt20222202,You're Killing Me,"Horror, Thriller"
tt0934459,The Hitchhiker,"Horror, Thriller"
tt0107311,Khalnayak,"Action, Adventure, Crime"
tt0431265,Metamorphosis,"Fantasy, Horror, Thriller"
tt0341376,Gettin' Square,"Comedy, Crime, Thriller"
tt0042952,Shadow on the Wall,"Comedy, Crime, Drama"
tt7757688,Tall Tales,"Drama, Romance, Thriller"
tt0066126,The Losers,"Action, Drama, Thriller"
tt0059050,The Sleeping Car Murder,"Crime, Drama, Mystery"
tt4971346,Axis,"Drama, Thriller"
tt0027407,Bullets or Ballots,"Crime, Drama, Film-Noir"
tt7867076,Aapla Manus,"Drama, Thriller"
tt3149900,The Hunted,"Horror, Mystery, Thriller"
tt10097384,Home Sweet Home,"Drama, Mystery, Thriller"
tt14827150,The Last Breath,Thriller
tt1848832,Crawl,"Crime, Thriller"
tt0063370,"The Young, the Evil and the Savage","Mystery, Thriller"
tt0488478,12,"Crime, Drama, Thriller"
tt2497980,The Lookalike,"Crime, Thriller"
tt4270452,Seven Stages to Achieve Eternal Bliss,"Comedy, Horror, Thriller"
tt0049656,Ransom!,"Crime, Drama, Film-Noir"
tt0131335,Canoa: A Shameful Memory,"Adventure, Crime, Drama"
tt1153543,The Coverup,"Crime, Drama, Mystery"
tt2294473,Lesson of the Evil,"Horror, Thriller"
tt15073166,IB 71,Thriller
tt3155654,Hide and Seek,"Mystery, Thriller"
tt8821182,Aurora,"Horror, Thriller"
tt6214468,The Russian Bride,"Horror, Thriller"
tt0116014,Forbidden City Cop,"Action, Comedy, Fantasy"
tt13932304,America Latina,"Drama, Mystery, Thriller"
tt0105108,Past Midnight,"Drama, Mystery, Romance"
tt0371280,Crimson Gold,"Crime, Drama, Thriller"
tt1263679,Firaaq,"Drama, History, Thriller"
tt0092847,Deadly Illusion,"Adventure, Crime, Mystery"
tt2279025,Beast Within,"Action, Adventure, Crime"
tt1461242,Lucky Bastard,"Drama, Mystery, Romance"
tt0085279,Bullshot Crummond,"Action, Adventure, Comedy"
tt13084926,The Blue Whale,"Drama, Thriller"
tt1485698,The Dark House,"Crime, Drama, Thriller"
tt3305844,Hellions,"Drama, Horror, Thriller"
tt6409416,The Elder One,"Action, Crime, Drama"
tt9065812,Guilt,Thriller
tt23793170,Coup!,"Comedy, Thriller"
tt1261041,2:22,"Crime, Drama, Thriller"
tt0110392,Love Is a Gun,"Crime, Drama, Mystery"
tt0099652,Ghayal,"Action, Crime, Drama"
tt4215810,River,Thriller
tt6302006,Misbehavior,"Drama, Romance, Thriller"
tt0049035,The Burglar,"Drama, Film-Noir, Thriller"
tt7138894,Against the Night,"Horror, Mystery, Thriller"
tt0106342,The Bride with White Hair,"Action, Fantasy, Romance"
tt3720058,The Great Hypnotist,"Drama, Mystery, Thriller"
tt0460485,KM 31: Kilómetro 31,"Horror, Mystery, Thriller"
tt5873100,Created Equal,"Drama, Thriller"
tt11591424,The Stay,"Drama, Horror, Mystery"
tt1369571,I Am Fear,"Horror, Thriller, War"
tt0028767,Dark Journey,"Adventure, Crime, Romance"
tt0035937,The Ghost Ship,"Drama, Mystery, Thriller"
tt10147910,The Maid,"Drama, Horror, Mystery"
tt11730914,Maaran,"Action, Thriller"
